Módulo: 32603
14935 → 0.907002
14936 → 0.190412
14937 → 0.370027
14938 → 0.904641
14939 → 0.788915
14940 → 0.115572
14941 → 0.647272
14942 → 0.036193
14943 → 0.152808
14944 → 0.977364
14945 → 0.151888
14946 → 0.820937
14947 → 0.559243
14948 → 0.071312
14949 → 0.123118
14950 → 0.929976
14951 → 0.095881
14952 → 0.299727
14953 → 0.953593
14954 → 0.110849
14955 → 0.844278
14956 → 0.527283
14957 → 0.638070
14958 → 0.471920
14959 → 0.226360
14960 → 0.481121
14961 → 0.790633
14962 → 0.407570
14963 → 0.286875
14964 → 0.768825
14965 → 0.700242
14966 → 0.041193
14967 → 0.002730
14968 → 0.464068
14969 → 0.891513
14970 → 0.557219
14971 → 0.727172
14972 → 0.619299
14973 → 0.280802
14974 → 0.736405
14975 → 0.188786
14976 → 0.093672
14977 → 0.924301
14978 → 0.131246
14979 → 0.311750
14980 → 0.997577
14981 → 0.588075
14982 → 0.972702
14983 → 0.359323
14984 → 0.084869
14985 → 0.427813
14986 → 0.728277
14987 → 0.807012
14988 → 0.191976
14989 → 0.635954
14990 → 0.112137
14991 → 0.063276
14992 → 0.756986
14993 → 0.687544
14994 → 0.882495
14995 → 0.024231
14996 → 0.119253
14997 → 0.272981
14998 → 0.406772
14999 → 0.151305
15000 → 0.721866
15001 → 0.717235
15002 → 0.929884
15003 → 0.080238
15004 → 0.640463
15005 → 0.878631
15006 → 0.367236
15007 → 0.430144
15008 → 0.124559
15009 → 0.175045
15010 → 0.757691
15011 → 0.807472
15012 → 0.270190
15013 → 0.932276
15014 → 0.486949
15015 → 0.781339
15016 → 0.827654
15017 → 0.701162
15018 → 0.197620
15019 → 0.595375
15020 → 0.213692
15021 → 0.327639
15022 → 0.698555
15023 → 0.754409
15024 → 0.249548
15025 → 0.423090
15026 → 0.925283
15027 → 0.298101
15028 → 0.677238
15029 → 0.130509
15030 → 0.186609
15031 → 0.723461
15032 → 0.988375
15033 → 0.023801
15034 → 0.046253
15035 → 0.863080
15036 → 0.723614
15037 → 0.014447
15038 → 0.455909
15039 → 0.504524
15040 → 0.769101
15041 → 0.747171
15042 → 0.018986
15043 → 0.227617
15044 → 0.694905
15045 → 0.133914
15046 → 0.765390
15047 → 0.116247
15048 → 0.761985
15049 → 0.537466
15050 → 0.369199
15051 → 0.763856
15052 → 0.855535
15053 → 0.440910
15054 → 0.954759
15055 → 0.308990
15056 → 0.528295
15057 → 0.810140
15058 → 0.723829
15059 → 0.050946
15060 → 0.660859
15061 → 0.346103
15062 → 0.837530
15063 → 0.380149
15064 → 0.625341
15065 → 0.308008
15066 → 0.361439
15067 → 0.444652
15068 → 0.590897
15069 → 0.452412
15070 → 0.910100
15071 → 0.717051
15072 → 0.898598
15073 → 0.761709
15074 → 0.490538
15075 → 0.391406
15076 → 0.538969
15077 → 0.624697
15078 → 0.198509
15079 → 0.746588
15080 → 0.919915
15081 → 0.385609
15082 → 0.553477
15083 → 0.091035
15084 → 0.475876
15085 → 0.898997
15086 → 0.829494
15087 → 0.014017
15088 → 0.382910
15089 → 0.094623
15090 → 0.085943
15091 → 0.610312
15092 → 0.753029
15093 → 0.014907
15094 → 0.534123
15095 → 0.800847
15096 → 0.143913
15097 → 0.465233
15098 → 0.089654
15099 → 0.241235
15100 → 0.010030
15101 → 0.705058
15102 → 0.859829
15103 → 0.170905
15104 → 0.053768
15105 → 0.140570
15106 → 0.896881
15107 → 0.469711
15108 → 0.850934
15109 → 0.658774
15110 → 0.991535
15111 → 0.560869
15112 → 0.347667
15113 → 0.103457
15114 → 0.587645
15115 → 0.899702
15116 → 0.949422
15117 → 0.401711
15118 → 0.290955
15119 → 0.462319
15120 → 0.594301
15121 → 0.031193
15122 → 0.302886
15123 → 0.490660
15124 → 0.412263
15125 → 0.084655
15126 → 0.391314
15127 → 0.523326
15128 → 0.965433
15129 → 0.123547
15130 → 0.002975
15131 → 0.505782
15132 → 0.982885
15133 → 0.090452
15134 → 0.376806
15135 → 0.056989
15136 → 0.688066
15137 → 0.971138
15138 → 0.093396
15139 → 0.877373
15140 → 0.153452
15141 → 0.086863
15142 → 0.766739
15143 → 0.345674
15144 → 0.764531
15145 → 0.970248
15146 → 0.942183
15147 → 0.171150
15148 → 0.095482
15149 → 0.231942
15150 → 0.430114
15151 → 0.119345
15152 → 0.288624
15153 → 0.066037
15154 → 0.226268
15155 → 0.465479
15156 → 0.131368
15157 → 0.332607
15158 → 0.543263
15159 → 0.354691
15160 → 0.297519
15161 → 0.578168
15162 → 0.288501
15163 → 0.045180
15164 → 0.680582
15165 → 0.698862
15166 → 0.806552
15167 → 0.113763
15168 → 0.339631
15169 → 0.737325
15170 → 0.345214
15171 → 0.686317
15172 → 0.673926
15173 → 0.567371
15174 → 0.453087
15175 → 0.024814
15176 → 0.218323
15177 → 0.114989
15178 → 0.548201
15179 → 0.194185
15180 → 0.011379
15181 → 0.934485
15182 → 0.862375
15183 → 0.603687
15184 → 0.626752
15185 → 0.547864
15186 → 0.136828
15187 → 0.260743
15188 → 0.326289
15189 → 0.469129
15190 → 0.751863
15191 → 0.816765
15192 → 0.850106
15193 → 0.517989
15194 → 0.058154
15195 → 0.886207
15196 → 0.655154
15197 → 0.376254
15198 → 0.963132
15199 → 0.732479
15200 → 0.521363
15201 → 0.631721
15202 → 0.392571
15203 → 0.737110
15204 → 0.308714
15205 → 0.481367
15206 → 0.832347
15207 → 0.498942
15208 → 0.820109
15209 → 0.418458
15210 → 0.137932
15211 → 0.448456
15212 → 0.237463
15213 → 0.368678
15214 → 0.675214
15215 → 0.786369
15216 → 0.682790
15217 → 0.074288
15218 → 0.628899
15219 → 0.912861
15220 → 0.186333
15221 → 0.676533
15222 → 0.010582
15223 → 0.798914
15224 → 0.815416
15225 → 0.620679
15226 → 0.515443
15227 → 0.625372
15228 → 0.313223
15229 → 0.247861
15230 → 0.136306
15231 → 0.172101
15232 → 0.257124
15233 → 0.711008
15234 → 0.871392
15235 → 0.136675
15236 → 0.234672
15237 → 0.894182
15238 → 0.010858
15239 → 0.845842
15240 → 0.793209
15241 → 0.845566
15242 → 0.746281
15243 → 0.867773
15244 → 0.521394
15245 → 0.636935
15246 → 0.278993
15247 → 0.428764
15248 → 0.889918
15249 → 0.286078
15250 → 0.633255
15251 → 0.653283
15252 → 0.058185
15253 → 0.891421
15254 → 0.541576
15255 → 0.067908
15256 → 0.544336
15257 → 0.537190
15258 → 0.322271
15259 → 0.786063
15260 → 0.630647
15261 → 0.210073
15262 → 0.712358
15263 → 0.100819
15264 → 0.139220
15265 → 0.667454
15266 → 0.467166
15267 → 0.418152
15268 → 0.085790
15269 → 0.584241
15270 → 0.320921
15271 → 0.556636
15272 → 0.628102
15273 → 0.777290
15274 → 0.139374
15275 → 0.693525
15276 → 0.899273
15277 → 0.876422
15278 → 0.991811
15279 → 0.607797
15280 → 0.325461
15281 → 0.328344
15282 → 0.818483
15283 → 0.142103
15284 → 0.157593
15285 → 0.790786
15286 → 0.433641
15287 → 0.718983
15288 → 0.227096
15289 → 0.606263
15290 → 0.064749
15291 → 0.007269
15292 → 0.235776
15293 → 0.081894
15294 → 0.922032
15295 → 0.745392
15296 → 0.716560
15297 → 0.815170
15298 → 0.578965
15299 → 0.424071
15300 → 0.092139
15301 → 0.663589
15302 → 0.810171
15303 → 0.729043
15304 → 0.937368
15305 → 0.352514
15306 → 0.927307
15307 → 0.642242
15308 → 0.181057
15309 → 0.779683
15310 → 0.546085
15311 → 0.834402
15312 → 0.848296
15313 → 0.210349
15314 → 0.759286
15315 → 0.078612
15316 → 0.364108
15317 → 0.898292
15318 → 0.709567
15319 → 0.626323
15320 → 0.474864
15321 → 0.726927
15322 → 0.577585
15323 → 0.189430
15324 → 0.203171
15325 → 0.539153
15326 → 0.655983
15327 → 0.517038
15328 → 0.896513
15329 → 0.407140
15330 → 0.213876
15331 → 0.358924
15332 → 0.017084
15333 → 0.904334
15334 → 0.736773
15335 → 0.251357
15336 → 0.730730
15337 → 0.224151
15338 → 0.105696
15339 → 0.968285
15340 → 0.608472
15341 → 0.440174
15342 → 0.829617
15343 → 0.034874
15344 → 0.928596
15345 → 0.861240
15346 → 0.410760
15347 → 0.829157
15348 → 0.956660
15349 → 0.632273
15350 → 0.486428
15351 → 0.692697
15352 → 0.758488
15353 → 0.943042
15354 → 0.317149
15355 → 0.915284
15356 → 0.598258
15357 → 0.703831
15358 → 0.651259
15359 → 0.714045
15360 → 0.387602
15361 → 0.892403
15362 → 0.708432
15363 → 0.433396
15364 → 0.677269
15365 → 0.135724
15366 → 0.073030
15367 → 0.415115
15368 → 0.569579
15369 → 0.828513
15370 → 0.847161
15371 → 0.017422
15372 → 0.961691
15373 → 0.487409
15374 → 0.859553
15375 → 0.123976
15376 → 0.075975
15377 → 0.915683
15378 → 0.666043
15379 → 0.227310
15380 → 0.642763
15381 → 0.269699
15382 → 0.848848
15383 → 0.304205
15384 → 0.714873
15385 → 0.528387
15386 → 0.825783
15387 → 0.383094
15388 → 0.125909
15389 → 0.404472
15390 → 0.760237
15391 → 0.240254
15392 → 0.843174
15393 → 0.339570
15394 → 0.726896
15395 → 0.572371
15396 → 0.303009
15397 → 0.511517
15398 → 0.957949
15399 → 0.851271
15400 → 0.716130
15401 → 0.742171
15402 → 0.169064
15403 → 0.740913
15404 → 0.955280
15405 → 0.397632
15406 → 0.597460
15407 → 0.568261
15408 → 0.604300
15409 → 0.731037
15410 → 0.276294
15411 → 0.969911
15412 → 0.884827
15413 → 0.420513
15414 → 0.487286
15415 → 0.838696
15416 → 0.578290
15417 → 0.309358
15418 → 0.590866
15419 → 0.447198
15420 → 0.023679
15421 → 0.025396
15422 → 0.317394
15423 → 0.956998
15424 → 0.689630
15425 → 0.237064
15426 → 0.300893
15427 → 0.151735
15428 → 0.794866
15429 → 0.127136
15430 → 0.613042
15431 → 0.217097
15432 → 0.906420
15433 → 0.091341
15434 → 0.528019
15435 → 0.763212
15436 → 0.746036
15437 → 0.826059
15438 → 0.430022
15439 → 0.103702
15440 → 0.629359
15441 → 0.991074
15442 → 0.482655
15443 → 0.051345
15444 → 0.728645
15445 → 0.869583
15446 → 0.829034
15447 → 0.935803
15448 → 0.086587
15449 → 0.719811
15450 → 0.367880
15451 → 0.539644
15452 → 0.739410
15453 → 0.699782
15454 → 0.962979
15455 → 0.706407
15456 → 0.089256
15457 → 0.173450
15458 → 0.486550
15459 → 0.713554
15460 → 0.304174
15461 → 0.709659
15462 → 0.641965
15463 → 0.134129
15464 → 0.801889
15465 → 0.321197
15466 → 0.603564
15467 → 0.605895
15468 → 0.002178
15469 → 0.370211
15470 → 0.935926
15471 → 0.107444
15472 → 0.265497
15473 → 0.134497
15474 → 0.864460
15475 → 0.958255
15476 → 0.903414
15477 → 0.580345
15478 → 0.658712
15479 → 0.981106
15480 → 0.788026
15481 → 0.964359
15482 → 0.941048
15483 → 0.978223
15484 → 0.297887
15485 → 0.640739
15486 → 0.925559
15487 → 0.345030
15488 → 0.655032
15489 → 0.355397
15490 → 0.417446
15491 → 0.965862
15492 → 0.196546
15493 → 0.412876
15494 → 0.188940
15495 → 0.119744
15496 → 0.356409
15497 → 0.589516
15498 → 0.217771
15499 → 0.021133
15500 → 0.592614
15501 → 0.744410
15502 → 0.549704
15503 → 0.449683
15504 → 0.446033
15505 → 0.825538
15506 → 0.341380
15507 → 0.034537
15508 → 0.871239
15509 → 0.110603
15510 → 0.802564
15511 → 0.435911
15512 → 0.104837
15513 → 0.822286
15514 → 0.788670
15515 → 0.073858
15516 → 0.555900
15517 → 0.502960
15518 → 0.503175
15519 → 0.539674
15520 → 0.744625
15521 → 0.586204
15522 → 0.654633
15523 → 0.287612
15524 → 0.893967
15525 → 0.974358
15526 → 0.640892
15527 → 0.951630
15528 → 0.777137
15529 → 0.113302
15530 → 0.261418
15531 → 0.441002
15532 → 0.970401
15533 → 0.968254
15534 → 0.603257
15535 → 0.553753
15536 → 0.137963
15537 → 0.453670
15538 → 0.123884
15539 → 0.060332
15540 → 0.256418
15541 → 0.591081
15542 → 0.483698
15543 → 0.228629
15544 → 0.866975
15545 → 0.385823
15546 → 0.589976
15547 → 0.295985
15548 → 0.317455
15549 → 0.967426
15550 → 0.462473
15551 → 0.620372
15552 → 0.463301
15553 → 0.761157
15554 → 0.396681
15555 → 0.435819
15556 → 0.089194
15557 → 0.163022
15558 → 0.713707
15559 → 0.330246
15560 → 0.141766
15561 → 0.100236
15562 → 0.040150
15563 → 0.825446
15564 → 0.325737
15565 → 0.375272
15566 → 0.796276
15567 → 0.366991
15568 → 0.388431
15569 → 0.033187
15570 → 0.641812
15571 → 0.108058
15572 → 0.369782
15573 → 0.862927
15574 → 0.697543
15575 → 0.582339
15576 → 0.997638
15577 → 0.598503
15578 → 0.745545
15579 → 0.742631
15580 → 0.247278
15581 → 0.037236
15582 → 0.330092
15583 → 0.115695
15584 → 0.668129
15585 → 0.581879
15586 → 0.919425
15587 → 0.302181
15588 → 0.370733
15589 → 0.024568
15590 → 0.176610
15591 → 0.023617
15592 → 0.014968
15593 → 0.544551
15594 → 0.573690
15595 → 0.527221
15596 → 0.627642
15597 → 0.699077
15598 → 0.843051
15599 → 0.318713
15600 → 0.181210
15601 → 0.805754
15602 → 0.978192
15603 → 0.292672
15604 → 0.754317
15605 → 0.233905
15606 → 0.763825
15607 → 0.850321
15608 → 0.554489
15609 → 0.263105
15610 → 0.727786
15611 → 0.723584
15612 → 0.009232
15613 → 0.569487
15614 → 0.812870
15615 → 0.187897
15616 → 0.942459
15617 → 0.218078
15618 → 0.073275
15619 → 0.456829
15620 → 0.660951
15621 → 0.361746
15622 → 0.496795
15623 → 0.455111
15624 → 0.368954
15625 → 0.722142
15626 → 0.764163
15627 → 0.907677
15628 → 0.305125
15629 → 0.871300
15630 → 0.121032
15631 → 0.575407
15632 → 0.819219
15633 → 0.267245
15634 → 0.431709
15635 → 0.390486
15636 → 0.382541
15637 → 0.032052
15638 → 0.448885
15639 → 0.310462
15640 → 0.778579
15641 → 0.358372
15642 → 0.923228
15643 → 0.948747
15644 → 0.286998
15645 → 0.789682
15646 → 0.245928
15647 → 0.807809
15648 → 0.327547
15649 → 0.682913
15650 → 0.095145
15651 → 0.174585
15652 → 0.679477
15653 → 0.511149
15654 → 0.895378
15655 → 0.214213
15656 → 0.416281
15657 → 0.767721
15658 → 0.512530
15659 → 0.130019
15660 → 0.103181
15661 → 0.540717
15662 → 0.921909
15663 → 0.724535
15664 → 0.170874
15665 → 0.048554
15666 → 0.254148
15667 → 0.205227
15668 → 0.888507
15669 → 0.046223
15670 → 0.857866
15671 → 0.837193
15672 → 0.322792
15673 → 0.874705
15674 → 0.699813
15675 → 0.968193
15676 → 0.592829
15677 → 0.780910
15678 → 0.754654
15679 → 0.291262
15680 → 0.514462
15681 → 0.458516
15682 → 0.947735
15683 → 0.114928
15684 → 0.537773
15685 → 0.421342
15686 → 0.628071
15687 → 0.772076
15688 → 0.252952
15689 → 0.001871
15690 → 0.318069
15691 → 0.071711
15692 → 0.190903
15693 → 0.453455
15694 → 0.087385
15695 → 0.855381
15696 → 0.414839
15697 → 0.522651
15698 → 0.850719
15699 → 0.622274
15700 → 0.786584
15701 → 0.719290
15702 → 0.279238
15703 → 0.470478
15704 → 0.981290
15705 → 0.819311
15706 → 0.282888
15707 → 0.090973
15708 → 0.465448
15709 → 0.126154
15710 → 0.446186
15711 → 0.851609
15712 → 0.773487
15713 → 0.492807
15714 → 0.777260
15715 → 0.134159
15716 → 0.807104
15717 → 0.207619
15718 → 0.295218
15719 → 0.187099
15720 → 0.806889
15721 → 0.171119
15722 → 0.090268
15723 → 0.345520
15724 → 0.738460
15725 → 0.538141
15726 → 0.483913
15727 → 0.265129
15728 → 0.071926
15729 → 0.227402
15730 → 0.658406
15731 → 0.928964
15732 → 0.923811
15733 → 0.047818
15734 → 0.129007
15735 → 0.931111
15736 → 0.288808
15737 → 0.097322
15738 → 0.544796
15739 → 0.615403
15740 → 0.618593
15741 → 0.160875
15742 → 0.348710
15743 → 0.280741
15744 → 0.725976
15745 → 0.415943
15746 → 0.710364
15747 → 0.761893
15748 → 0.521823
15749 → 0.709935
15750 → 0.688894
15751 → 0.111922
15752 → 0.026777
15753 → 0.552035
15754 → 0.845965
15755 → 0.814066
15756 → 0.391252
15757 → 0.512898
15758 → 0.192590
15759 → 0.740239
15760 → 0.840567
15761 → 0.896359
15762 → 0.381069
15763 → 0.781769
15764 → 0.900653
15765 → 0.111063
15766 → 0.880778
15767 → 0.732233
15768 → 0.479649
15769 → 0.540349
15770 → 0.859338
15771 → 0.087477
15772 → 0.871024
15773 → 0.074104
15774 → 0.597614
15775 → 0.594332
15776 → 0.036408
15777 → 0.189308
15778 → 0.182315
15779 → 0.993467
15780 → 0.889366
15781 → 0.192222
15782 → 0.677668
15783 → 0.203509
15784 → 0.596510
15785 → 0.406619
15786 → 0.125234
15787 → 0.289759
15788 → 0.258964
15789 → 0.023863
15790 → 0.056682
15791 → 0.635923
15792 → 0.106923
15793 → 0.176855
15794 → 0.065331
15795 → 0.106340
15796 → 0.077784
15797 → 0.223323
15798 → 0.964911
15799 → 0.034905
15800 → 0.933810
15801 → 0.747661
15802 → 0.102414
15803 → 0.410361
15804 → 0.761372
15805 → 0.433181
15806 → 0.640769
15807 → 0.930773
15808 → 0.231451
15809 → 0.346686
15810 → 0.936601
15811 → 0.222157
15812 → 0.766770
15813 → 0.350888
15814 → 0.650952
15815 → 0.661902
15816 → 0.523387
15817 → 0.975861
15818 → 0.896390
15819 → 0.386283
15820 → 0.668190
15821 → 0.592307
15822 → 0.692268
15823 → 0.685489
15824 → 0.533141
15825 → 0.633991
15826 → 0.778425
15827 → 0.332301
15828 → 0.491120
15829 → 0.490476
15830 → 0.380977
15831 → 0.766126
15832 → 0.241389
15833 → 0.036101
15834 → 0.137165
15835 → 0.318100
15836 → 0.076925
15837 → 0.077324
15838 → 0.145109
15839 → 0.668589
15840 → 0.660093
15841 → 0.215747
15842 → 0.676993
15843 → 0.088796
15844 → 0.095237
15845 → 0.190228
15846 → 0.338742
15847 → 0.586112
15848 → 0.638990
15849 → 0.628347
15850 → 0.819004
15851 → 0.230746
15852 → 0.226758
15853 → 0.548907
15854 → 0.314112
15855 → 0.399074
15856 → 0.842530
15857 → 0.230071
15858 → 0.112045
15859 → 0.047634
15860 → 0.097721
15861 → 0.612582
15862 → 0.138883
15863 → 0.610097
15864 → 0.716529
15865 → 0.809956
15866 → 0.692544
15867 → 0.732417
15868 → 0.510935
15869 → 0.858878
15870 → 0.009263
15871 → 0.574702
15872 → 0.699291
15873 → 0.879551
15874 → 0.523663
15875 → 0.022789
15876 → 0.874183
15877 → 0.611171
15878 → 0.899028
15879 → 0.834708
15880 → 0.900439
15881 → 0.074564
15882 → 0.675827
15883 → 0.890654
15884 → 0.411220
15885 → 0.907370
15886 → 0.252983
15887 → 0.007085
15888 → 0.204490
15889 → 0.763365
15890 → 0.772107
15891 → 0.258166
15892 → 0.888292
15893 → 0.009723
15894 → 0.652915
15895 → 0.995614
15896 → 0.254363
15897 → 0.241726
15898 → 0.093458
15899 → 0.887802
15900 → 0.926295
15901 → 0.470171
15902 → 0.929148
15903 → 0.955096
15904 → 0.366347
